"","P16_x100_t72","P16_x100_t48","P16_x100_t3","P16_x100_t24","P16_x100_t168","P14_x100_t72","P14_x100_t48","P14_x100_t3","P14_x100_t24","P14_x100_t168","P13_x50_t72","P13_x50_t48","P13_x50_t3","P13_x50_t24","P13_x50_t168","P10_x50_t72","P10_x50_t48","P10_x50_t3","P10_x50_t24","P10_x50_t168","P09_x50_t72","P09_x50_t48","P09_x50_t3","P09_x50_t24","P09_x50_t168","P08_x100_t72","P08_x100_t48","P08_x100_t24","P08_x100_t168","P04_x50_t72","P04_x50_t48","P04_x50_t3","P04_x50_t24","P04_x50_t168","P03_x100_t72","P03_x100_t48","P03_x100_t3","P03_x100_t24","P03_x100_t168"
"K00057",8.66525276426384,8.8772072808349,10.5687141518689,11.0581048652163,8.93493218673666,8.78013628426462,9.02879055294128,9.70659784664529,8.95040243916224,8.79271261102751,8.51632532502747,8.84491770904855,10.0280081083577,8.66050808668205,8.63751792927335,8.39665609594324,8.40854411717179,9.69671849771909,9.32873357339633,7.60996573108199,9.03722750482448,8.97884077080363,10.0569642904428,9.45653673361166,8.65809667594772,8.68618620297141,8.99084056144142,9.21206986093826,8.4169323236493,7.935839279051,9.00630970595816,9.83921002656629,10.2438817976361,8.00934451948644,8.5138860785889,8.88310067491238,10.1192214167956,9.9186222009465,8.05239867268359
"K00058",10.7143021962586,11.3727901987683,11.9516822135913,13.7202130096141,10.4398558365606,10.6216319149845,11.1507348523762,11.4063022440183,11.1579637165333,10.5461678896987,10.7001616913137,11.121461088647,11.5944066184278,11.5712452335148,10.5152996508518,10.69973558704,11.0134926198054,11.7656343693712,11.5193134916418,10.775641326277,10.8020793269263,11.0522239860766,11.589080176927,11.5002035830696,10.4362858326593,10.7669431367928,11.249065394886,11.6814823839742,10.4430687473227,10.8894142044832,11.1042875612058,11.7883167454616,12.1609789779707,10.6855261130765,10.8132417941912,11.0439626319432,11.7813420607959,12.2861912607456,10.5598119786201
"K00059",11.949877305756,11.9687461718752,12.7566540757073,14.1506228419739,11.8838662041575,12.0119351696264,12.13792386816,12.2556322203501,12.004969606088,12.0501231822818,11.9326431135908,12.0076209069708,12.3823991167328,12.2190215138888,11.8515783440469,11.925855584558,11.9290199988677,12.42101840897,12.2713644801715,12.0217802408549,12.230032070766,12.2198049777699,12.3358269991083,12.5621056808777,12.1860863489769,12.0135369523546,12.1869976391063,12.4607461993414,12.0460612454523,12.3040364166781,12.2182456301652,13.4881487267694,13.358393521997,12.1721786360292,12.1253834535938,12.1151353332995,13.0875666194921,13.1388060534384,12.2032934590233
"K00060",7.84294033644399,7.80224812787377,6.70854219353116,7.24052103485262,7.99078895260422,8.13661285006543,7.85023453573242,7.14510774132965,7.53501802506497,7.51307992139167,7.55276617326577,7.2562124981758,7.01244475445743,7.48172308955492,7.80550988418576,8.15962660141294,7.56766953940705,6.61416893035468,7.14405582435603,8.13811620221645,7.27581189084132,7.28189250187115,7.21551000293792,7.38725253017723,7.6168582291222,7.53444270216559,7.50676738118676,7.28263733699124,7.5587004940934,8.07581783187402,7.96105579149331,6.75131122824641,7.00581373922758,8.10773703182716,7.81896599864352,7.25217197437113,7.14980599023788,7.02573452358314,7.93180098363545
"K00064",7.48933082378683,7.68125817549753,7.68548530976268,7.63837293599768,6.82399547101957,7.3531298320877,7.03297971651198,7.74696906315809,6.94217547122298,6.81774089523273,7.54364412538878,7.81585179390405,7.46085903600609,7.51210898208873,7.75777732448986,7.023853746514,7.36440612496604,7.37982569626718,7.65669852900235,8.31996722521082,8.08868379243476,7.27031426682886,7.41876154831426,7.71001063850893,7.98233406631417,7.85685197007026,7.36558366693228,7.28746027385451,7.83099294305742,7.70260227200072,7.23472867555354,7.15490503687173,6.40838887879847,7.68724816574466,7.76730964519881,7.49721907182626,7.64998914477279,7.30271538013766,7.53813786755389
"K00065",6.51491531369031,7.06574319496951,7.77837635226728,9.4077207190569,6.3090717284974,5.97884933531687,5.81386888854917,5.70652997713207,6.14270017127525,6.84941004338041,6.60778186164454,6.50082719353144,8.16476023710689,5.58515032772702,6.44786575337145,6.90231906867238,6.88293223417303,7.53642472586605,6.93852394173192,5.64131693532269,5.86307768332551,6.25199468362724,6.61533587329129,7.0131329692552,6.49590761603482,6.39964247619213,7.27629351029647,7.17739877781329,5.30935356487775,6.69572950973367,7.35461894531275,7.85517859238374,8.23921118368337,6.44780609599935,6.80923205997737,6.66696668962994,8.35381914719034,7.93216903760976,7.01864949788322
"K00066",8.43965862328066,8.94287726195546,6.1266163221062,7.40432688684094,8.26147469287331,8.01868122359396,8.86720982210598,6.88752873433507,8.63934869095226,6.57361949985696,8.38493481489225,9.03568372828652,5.5908615406811,9.83998827966049,8.14535439742894,8.13004363077682,8.86315922274174,6.59915569422038,8.58262037792776,9.37601258959163,8.31121371817328,7.80689229210563,6.20379201959524,8.80892648697739,8.17377849944038,8.19298708705138,8.00758760646539,8.48358236261227,7.86503315317429,8.30842157220146,8.87360176583895,5.91932296746195,8.18019412721015,8.4577459652071,8.71932641364646,8.83381004766138,6.16829280886727,8.57138341339953,8.59393277935372
"K00067",7.4236809339476,7.41483681814264,7.25494860307715,7.24670645742706,7.15861373443506,6.6338128831058,7.55679461064055,7.28995175748527,7.44994373410605,7.95027392783496,7.55276617326577,7.95788796903564,7.89159683991342,8.3856910060257,7.35937508961026,8.0310684995791,8.32802331994974,7.67757802139743,8.08404500371733,7.46883481303776,7.00625289592642,7.83459829864193,7.85474708337181,7.97331653875518,7.4013135621785,7.51655106524704,7.50115455881181,7.50168736926342,7.47288530785772,6.9578333357966,7.71514896977767,7.45282751359024,7.80844060142652,7.92187089174063,7.65490332793224,7.6347641686655,7.67534855867849,7.69255689275721,7.39149567671342
"K00074",10.2751524059421,10.448070217853,9.9949347380511,11.0589792089352,10.2165425976185,10.1601985080567,10.3087279942581,10.1998785302727,10.3679087526983,10.041315223007,10.185857195259,10.1970458499256,10.1829109014654,10.7338963224433,10.0439400412715,10.1887227965009,10.2050558770797,10.2542348044216,10.3193061029074,10.3251382209346,10.556756566151,10.2253466562592,10.0359085054349,10.6397883048975,10.0818317727419,10.2602306806633,10.3416394765437,10.4004667393064,10.0836159570855,10.3852517543911,10.3836173153894,9.98947415652783,10.4110036081712,10.0902577941424,10.3168906165603,10.4115866654447,10.0960017637606,10.5195776385652,10.1004934352275
"K00075",8.68284108304172,8.6457974490932,9.4289036323186,9.42681712220979,8.32895530542718,8.72686394846807,8.74748963875117,8.91908459049774,8.6078806290664,8.33022342882843,8.64099521749415,8.32975001147215,8.84572715557329,8.59125093191406,8.06272789992298,8.35636289638525,8.60255815390193,8.96983134791093,8.70773843948953,8.95587989653726,8.51335876809629,8.92840209250938,9.27956214716397,8.74894779002573,8.11275252226515,8.48374772384076,8.81934919482047,8.60397823087794,8.29253031443301,8.34048072960949,8.75409742817246,9.23950659478643,8.90676730406091,8.5066193654984,8.62590689290367,8.6672790695342,9.33748593303192,8.91425482662926,8.79269827223389
"K00076",4.7257032317814,5.76464684531888,3.46790205272922,4.77329971754926,5.14765807427382,5.16463930818537,5.47375504203111,4.17388538063437,4.55715629986765,5.27860064331819,5.08079684777141,6.02612057922112,4.73527254082208,5.75418216057458,5.642039354658,5.89425577120579,5.80714559339106,4.32321832872754,5.04062916556343,5.81339525169882,5.59171496873571,5.56656872732243,4.969962518623,4.21594127545469,4.70758069646134,5.95166399984186,5.72471115190047,5.62090452069947,5.17369151773892,5.07064515291184,4.96304566831396,4.84334226831421,5.1412077426755,4.91529697667799,5.57692531877954,5.57464893520502,4.04203106506123,4.7495052373466,6.12054620302438
"K00077",9.22915259439866,9.11330857780125,8.74731556522223,8.64813860672418,9.82790833690106,9.13494655832373,9.05716923071585,9.83811283160522,9.14165707056118,9.1102392988622,9.10393192780789,8.72142185032579,8.63050917334603,9.237765076971,9.13685395771834,9.18703390686645,8.55721759480375,9.29137528105599,8.9279139638391,9.17554860806797,9.63499746771246,9.11069896882347,8.61826024808164,9.02871788001753,9.20385169294535,9.194234952124,9.23619546957791,9.23833847401664,9.20010761597848,8.86315851822929,9.0438510139871,8.82209094768788,9.12374339211192,9.61556438085274,9.05413136769389,8.96445915145297,8.67561558073351,8.90602898844419,9.30759747947912
"K00078",6.43289125376213,6.20014820267135,7.04588535589958,6.14588513048643,6.68236069523801,5.97884933531687,6.29419870943073,6.24653616426256,6.50586018044053,5.96179748168614,6.2696009809998,7.10377020496677,6.35310342383213,6.90271525022316,6.22810489130422,6.93024003600515,6.81203351615317,6.47289280614905,6.53625546223873,7.76883573366669,5.43143907823485,6.81536888022864,6.96050279002286,6.69826518165011,5.83007407621578,6.02285921934331,6.510065294111,6.9646382924449,6.61321445220499,6.15182722909998,6.5226308291447,6.6111712659921,6.35514193431562,5.96652979627367,6.53214098215454,6.51402429256643,6.23938995626892,6.78653251261713,6.38002333614937
"K00088",11.1127704704117,11.0601425843939,12.3580011513769,13.0033585819966,10.9906744898096,11.1431590985476,11.0999418323139,11.7464594889755,11.2200720437292,11.482726923577,11.1662746274389,11.0653231490754,11.9843582109838,11.2794665264281,11.1727158344193,11.2943880032266,11.0976471544931,11.9948819254081,11.2803428370063,11.1475659163512,11.2620939923925,11.0813570637458,12.2726616166133,11.3011040551099,11.0143558690515,11.1460352390879,11.2276376461324,11.2914057042927,10.9949531979407,11.0631864506999,10.966154369925,12.1457952276712,11.8206686809485,11.0817068069621,11.1072331231417,11.1262453702823,12.4096905967123,11.7183305781228,10.9636732877987
"K00090",5.77411452890649,6.23952844863733,7.560213953997,8.9226082099505,4.94131222096142,5.10888879311947,5.44348433208377,6.16549401419287,5.74333733452876,6.27788823463015,5.75663843798004,6.21376873963865,7.27868514406169,4.63033524931425,5.35489595667889,5.44838925730152,6.19636534333023,7.20394239836408,6.29623997664954,4.2137253035974,5.86307768332551,6.21562357427837,7.0308097442648,6.57551397779669,5.47046281945817,5.83730357416444,6.01252552242103,7.48919797513843,5.93912912425139,6.83850908281577,6.00596599243498,6.93847420417863,7.60440478962182,4.91529697667799,6.54599340733232,6.62494009202508,7.25474202806021,7.68100578739404,5.37677698650122
"K00091",6.21375600215845,7.33969274274836,6.16229467446924,5.8450840961903,7.41167241003502,6.57867903579339,7.10770122386882,6.10868740632584,6.70427396072975,6.27788823463015,6.33555569403237,7.11221315820073,6.20523412980336,6.59497151564183,6.46804870394908,6.9844864201774,5.37914413125677,5.72379660887116,6.02948950176077,6.61442054103685,6.32659117822992,6.90078339220416,5.83339736382856,6.40194503105316,7.18037840457343,6.86669403593377,6.37984932597747,6.88387082196732,6.95649869452995,5.61410762942064,6.58419043208711,5.19058554673354,6.36864577026617,5.6419903036933,6.36212175386405,6.57057714699923,5.8856023865148,6.21362496990722,6.29881792856992
"K00096",7.3723879886674,7.75861746925924,7.37903995934261,8.00505119237788,7.26131714730771,7.32017164824551,7.47474510439162,7.54187163259102,7.6913643929188,6.96945207387562,6.62534409338102,7.74731516638475,7.40638203391836,7.7599768969114,7.97506181405684,7.97890257945576,7.6962110510468,7.14357447928565,7.51221273987364,7.8468830515657,7.52139966562597,7.76224430219977,7.3102127906532,7.48272996388583,7.41058814483329,7.06926142013178,6.90214368253765,7.38065033001379,7.2739506876612,7.80394626288856,7.28284768416496,7.8795915704055,7.25604664427054,7.1527868618943,7.46240347762313,7.52580478775491,7.67534855867849,7.50868365741372,7.28118392001743
"K00097",5.35899144206522,5.1977644683353,5.80153447926506,5.60578973195403,6.14397827290562,5.65321881098682,6.35757407808582,6.27252685553445,5.76181081380266,5.90118315306623,5.2869661241296,6.27612271664962,6.48674719557109,5.99545253929753,5.604738244915,4.12259594867976,6.3775010074583,6.93354260236997,6.07580841909826,5.54599914058155,5.34301638881379,5.76916569126949,5.89291749259622,5.69214560355258,6.22445827571402,5.98772828756046,5.48286209133899,6.00720608800674,5.93912912425139,6.01584036999736,5.74761178803388,6.03572217794053,6.21234321880939,6.16719345076594,5.54849919627269,5.47897696421041,6.27361150703922,6.13512148261463,5.80011121216111
"K00098",5.71824487617929,5.85342608874407,7.27106243140141,5.54376485955778,4.34257322335338,6.08985683459753,6.27789205009069,6.6334425461326,5.52087102368518,6.12892832138274,6.22381908722736,5.11425093743691,7.36125562269412,5.85594889525227,5.71359812854886,5.31921723177589,5.28610576507127,7.43953190178564,5.9815399204759,7.24158151130433,5.80026484943267,5.48430394962769,7.5438015197104,6.33432768317029,4.77811448290481,5.89569776705659,5.96303891354809,5.52105126819472,5.5429748199847,5.19256180555621,5.89721764592298,7.5701280934428,6.34150570957686,6.59252979779798,5.97442572544134,5.96999717883481,8.1156650786253,6.0018904639477,6.07211863250466
"K00099",9.3507208021674,9.9899357280187,10.2406364925894,10.6211873579667,9.66604058543899,9.64596782158441,10.0510634194329,10.0087033887407,10.1212656301282,9.45941576409191,9.6251910145404,9.62497381607375,10.2491547381702,10.01931590005,9.60221920413811,9.44874704907249,10.1203662248538,10.1802280015515,10.1194835969094,9.79725396637986,10.0203281621779,10.0536876400349,10.1810666556237,10.5504283905852,9.70208149433608,9.86407317609841,9.79341358711479,10.1865662250128,9.52307082175677,9.62806297203151,9.9007017572263,10.0657664076744,10.1785654303159,9.70720727692675,9.49540491022374,9.69878179644549,10.240649488551,10.1850670684995,9.65453134636525
"K00101",7.1363118314304,6.96903860990923,6.66010172029369,6.59208255846551,6.22899043940477,6.75463848282444,7.08013828952439,7.13118044130154,6.83666793388893,4.41666515282777,7.37895599440888,7.34472580214181,7.34974792879694,7.54186354039389,6.6376960840396,7.55745921735876,7.06792063861154,6.96883856108066,6.5280635828307,7.2983942726526,6.36964159682702,7.19880064246319,7.0478563334534,6.79131083841321,6.28725598507675,6.79882580674384,7.12361920142214,6.9525077890512,7.00641809964477,6.4501047270354,6.3093720948405,7.09336040053022,7.20493829991037,6.22804771697246,7.46601357006103,6.87809581061134,7.23777993626857,6.55926079504948,6.39960509831619
"K00102",8.1770024453052,8.05028276003635,8.37666806775698,10.0724545382703,8.28107989796744,7.9197623201409,7.66553365473804,7.95815645310905,8.12375206875665,8.35231410411289,8.42513062617893,8.17397491971421,8.56261236619216,8.5184946064826,7.60424154057503,7.87567394443624,8.21573391780734,8.68388413314455,8.23575411551939,8.34032210344568,8.23317620827559,7.72465194934459,7.57927948917635,8.23275820315845,7.11367405044978,8.24450731967209,8.22364825362042,8.32674879517974,7.91787312484665,8.10878190475534,8.28519022567616,8.34581071583285,8.47532811424168,7.48207527225355,7.84964254817075,8.08189577312825,8.18782464266477,8.44303627236999,7.80738381567545
"K00104",9.1146342266181,8.98693966660992,8.93518512095555,8.74482981615623,9.31342876153215,9.55723635993364,9.41784858476929,9.33608777313894,9.53418075740849,9.59978687811251,9.41441746514647,9.61909845610925,8.97816777777884,9.4981691905459,9.57270686921393,9.70866030937779,9.19052239872756,8.90800561041252,9.29223679843741,9.67182289916215,9.71501602760201,9.67332681774703,9.12858217119128,9.52814147973121,9.65816388193272,9.40922413938724,9.31482775232028,9.20827782291737,9.57324941766353,9.4431613861449,9.61822197912735,8.90456751265473,9.08207770937058,9.64312791399997,9.28854089287062,9.40266071193866,8.96949515955739,8.91425482662926,9.43663519136308
"K00108",7.56737428468101,7.68125817549753,9.49182748889432,8.79189890962763,7.77247908266259,8.0524219668083,8.54856633307394,9.4603341671757,9.11264184479747,7.829356872852,8.41018840743945,8.55280670680461,9.74936998273887,8.36092840069869,8.33598093250902,8.03745811319301,8.32080388965037,9.33004840573093,9.14419308640922,9.08604420151832,8.44578935063447,8.10857659223988,9.3932205345296,8.98606136780924,7.68714756083061,7.69676956474004,8.77598550458667,9.19300913515251,7.77479217444875,8.63350538603537,8.21555488312026,9.46355550478986,9.23836037707756,8.13909318979494,8.6919310979548,8.75656091418185,9.51956574129925,9.42081578097645,8.61467790279328
"K00109",4.78944142210769,4.86858767584521,3.46790205272922,5.52240991688628,4.94131222096142,4.70022135251831,5.41247291018705,4.45682964101061,4.65582031402225,3.46790205272922,4.75679616991147,4.71683747589743,5.03068030715024,5.07264469164761,5.35489595667889,5.06810968646597,5.43753038178124,4.96451166742075,5.06594728985715,3.46790205272922,3.46790205272922,4.6635132921037,5.15676695397501,3.46790205272922,5.71039878890527,5.47304355923153,4.69115265002606,5.27339947122726,5.07388837744363,3.87556710934307,3.46790205272922,4.7200208868287,5.17499396666437,4.21399259883796,4.68564687475648,4.19640286125989,5.02572753155117,4.24513764077862,5.6736951401061
"K00111",10.6532021014353,10.7481707837047,10.5108246157088,10.8338197752242,10.6043321744727,10.6559982717137,10.6549498375447,10.3145614944836,10.4843744718966,10.6253213390606,10.5195391854188,10.7709997455121,10.3124894803228,10.7561998709202,10.7705264627962,10.3790513751416,10.4910173353641,10.1074645325885,10.4344968914391,10.3080345710561,10.4126558891102,10.8106852272545,10.868294518035,10.8229544596794,10.8261679395881,10.6237079545824,10.6484356903261,10.5153763401976,10.4419440473892,10.8833132496535,11.0314353547616,10.5060422145606,10.6516967407721,10.8292173498384,10.7430988155788,10.8305302306281,10.2658371955173,10.5583912690826,10.8058838647454
"K00112",5.15420841625956,5.40802635645543,4.5738279785923,3.81572751004863,6.22899043940477,5.94962112885526,5.47375504203111,4.75843376223987,5.49861963092489,6.41236891698955,5.88194013594855,6.46136063974958,4.31241843714574,5.58515032772702,6.32022097388663,5.27299676793448,5.91045463240248,3.46790205272922,4.84544453404251,4.37646221756456,5.98053055404378,5.94488755837058,4.58289031762813,4.73680856369293,6.32759340923724,5.87651377852613,5.48286209133899,4.48289165601414,5.96524002486617,5.49869253822934,6.41036460298049,5.05443336561139,4.99538744200859,6.44780609599935,5.69767623878776,5.03591637599707,4.59487879551958,5.36042847723574,5.96978203112249
